test_case,graph_name,error_rate,algo,ec,step_j,last_match_i,eta_e,eta_v,eta_v_star
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,104,90,14,99.0000,118.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,105,90,15,99.0000,118.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,106,90,16,99.0000,118.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,107,90,17,99.0000,118.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,108,90,18,99.0000,118.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,109,90,19,99.0000,118.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,110,90,20,99.0000,118.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,111,90,21,99.0000,118.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,112,90,22,99.0000,118.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,113,90,23,99.0000,118.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,114,90,24,99.0000,118.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,115,90,25,102.0000,1603.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,116,90,26,102.0000,1603.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,117,90,27,102.0000,1603.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,118,90,28,109.0000,1610.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,119,90,29,109.0000,1610.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,120,90,30,107.0000,1607.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,121,90,31,107.0000,1607.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,122,90,32,110.0000,1610.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,123,90,33,110.0000,1610.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,124,90,34,109.0000,1609.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,125,90,35,109.0000,1609.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,126,90,36,109.0000,1609.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,127,90,37,109.0000,1609.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,128,90,38,109.0000,1609.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,129,90,39,109.0000,1609.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,130,90,40,109.0000,1609.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,131,90,41,109.0000,1609.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,132,90,42,109.0000,1609.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,133,90,43,109.0000,1609.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,134,90,44,109.0000,1609.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,135,90,45,109.0000,1609.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,136,90,46,109.0000,1609.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,137,90,47,280.0000,1780.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,138,90,48,280.0000,1780.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,139,90,49,280.0000,1780.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,140,90,50,280.0000,1780.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,141,90,51,279.0000,1779.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,142,90,52,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,143,90,53,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,144,90,54,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,145,90,55,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,146,90,56,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,147,90,57,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,148,90,58,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,149,90,59,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,150,90,60,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,151,90,61,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,152,90,62,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,153,90,63,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,154,90,64,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,155,90,65,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,156,90,66,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,157,90,67,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,158,90,68,283.0000,3763.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,159,90,69,287.0000,3767.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,160,90,70,287.0000,3767.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,161,90,71,294.0000,3774.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,162,90,72,293.0000,3773.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,163,90,73,293.0000,3773.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,164,90,74,293.0000,3773.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,165,90,75,293.0000,3773.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,166,90,76,293.0000,3773.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,167,90,77,293.0000,3773.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,168,90,78,292.0000,3277.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,169,90,79,292.0000,3277.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,170,90,80,292.0000,3277.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,171,90,81,292.0000,3277.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,172,90,82,293.0000,3773.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,173,90,83,293.0000,3773.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,174,90,84,293.0000,3773.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,175,90,85,293.0000,3773.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,176,90,86,295.0000,4765.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,177,90,87,297.0000,4767.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,178,90,88,296.0000,4766.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,179,90,89,296.0000,4766.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,180,90,90,296.0000,4766.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,181,90,91,296.0000,4766.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,182,90,92,296.0000,4766.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,183,90,93,295.0000,4764.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,184,90,94,310.0000,4786.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,185,90,95,310.0000,4786.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,186,90,96,310.0000,4786.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,187,90,97,309.0000,4290.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,188,90,98,309.0000,4290.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,189,90,99,312.0000,5772.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,190,90,100,311.0000,5771.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,191,90,101,311.0000,5771.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,192,90,102,311.0000,5771.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,193,90,103,320.0000,5780.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,194,90,104,320.0000,5780.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,195,90,105,320.0000,5780.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,196,90,106,320.0000,5780.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,197,90,107,320.0000,5780.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,198,90,108,417.0000,5930.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,199,90,109,417.0000,5930.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case00_m200,synthetic,0.1000,decremental,ec,200,90,110,450.0000,5969.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,94,93,1,4.0000,4.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,95,93,2,4.0000,4.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,96,93,3,20.0000,27.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,97,93,4,20.0000,27.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,98,93,5,26.0000,33.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,99,93,6,26.0000,33.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,100,93,7,26.0000,33.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,101,93,8,26.0000,33.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,102,93,9,26.0000,33.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,103,93,10,33.0000,40.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,104,93,11,33.0000,40.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,105,93,12,33.0000,40.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,106,93,13,33.0000,40.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,107,93,14,33.0000,40.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,108,93,15,33.0000,40.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,109,93,16,36.0000,43.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,110,93,17,36.0000,43.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,111,93,18,36.0000,43.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,112,93,19,36.0000,43.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,113,93,20,36.0000,43.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,114,93,21,596.0000,603.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,115,93,22,600.0000,2583.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,116,93,23,600.0000,2583.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,117,93,24,600.0000,2583.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,118,93,25,630.0000,2613.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,119,93,26,630.0000,2613.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,120,93,27,630.0000,2613.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,121,93,28,639.0000,7074.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,122,93,29,637.0000,7072.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,123,93,30,637.0000,7072.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,124,93,31,637.0000,7072.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,125,93,32,636.0000,7071.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,126,93,33,635.0000,7070.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,127,93,34,636.0000,7566.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,128,93,35,644.0000,7576.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,129,93,36,644.0000,7576.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,130,93,37,643.0000,7575.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,131,93,38,641.0000,7578.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,132,93,39,639.0000,8566.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,133,93,40,639.0000,8566.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,134,93,41,643.0000,8570.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,135,93,42,642.0000,8568.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,136,93,43,652.0000,8578.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,137,93,44,652.0000,8578.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,138,93,45,655.0000,8584.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.10_case01_m200,synthetic,0.1000,decremental,noec,139,93,46,655.0000,8584.0000
